21.0,9.0,USTH502-Guest2,99,89.0,2018-11-29,17:1:22
21.0,9.0,USTH502-Guest1,79,89.0,2018-11-29,17:1:22
21.0,9.0,ICTLab Y,85,89.0,2018-11-29,17:1:22
21.0,9.0,ICTLab 506,66,89.0,2018-11-29,17:1:22
21.0,9.0,ICTLab Y 5GHz,61,89.0,2018-11-29,17:1:22
21.0,9.0,USTH HTQT,59,89.0,2018-11-29,17:1:22
21.0,9.0,USTH-PUBLICT6,57,89.0,2018-11-29,17:1:22
21.0,9.0,STD-312,50,89.0,2018-11-29,17:1:22
21.0,9.0,USTH_WEO,46,89.0,2018-11-29,17:1:22
21.0,9.0,USTHSTUDENTO6,52,89.0,2018-11-29,17:1:22
21.0,9.0,USTH-NANO,46,89.0,2018-11-29,17:1:22
21.0,9.0,Q,33,89.0,2018-11-29,17:1:22
21.0,9.0,TP-LINK_8228,37,89.0,2018-11-29,17:1:22
21.0,9.0,TP-Link_6300,39,89.0,2018-11-29,17:1:22
21.0,9.0,124b2,26,89.0,2018-11-29,17:1:22
21.0,9.0,PVTUD_304,19,89.0,2018-11-29,17:1:22

21.0,9.0,USTH502-Guest2,99,180.0,2018-11-29,17:1:25
21.0,9.0,USTH502-Guest1,88,180.0,2018-11-29,17:1:25
21.0,9.0,ICTLab Y,83,180.0,2018-11-29,17:1:25
21.0,9.0,USTH HTQT,59,180.0,2018-11-29,17:1:25
21.0,9.0,ICTLab 506,57,180.0,2018-11-29,17:1:25
21.0,9.0,USTH-PUBLICT6,57,180.0,2018-11-29,17:1:25
21.0,9.0,ICTLab Y 5GHz,52,180.0,2018-11-29,17:1:25
21.0,9.0,STD-312,50,180.0,2018-11-29,17:1:25
21.0,9.0,USTHSTUDENTO6,52,180.0,2018-11-29,17:1:25
21.0,9.0,USTH_WEO,39,180.0,2018-11-29,17:1:25
21.0,9.0,Q,33,180.0,2018-11-29,17:1:25
21.0,9.0,TP-LINK_8228,37,180.0,2018-11-29,17:1:25
21.0,9.0,TP-Link_6300,39,180.0,2018-11-29,17:1:25
21.0,9.0,124b2,26,180.0,2018-11-29,17:1:25
21.0,9.0,PVTUD_304,19,180.0,2018-11-29,17:1:25

21.0,9.0,USTH502-Guest2,99,273.0,2018-11-29,17:1:27
21.0,9.0,USTH502-Guest1,88,273.0,2018-11-29,17:1:27
21.0,9.0,ICTLab Y,83,273.0,2018-11-29,17:1:27
21.0,9.0,USTH HTQT,59,273.0,2018-11-29,17:1:27
21.0,9.0,ICTLab 506,57,273.0,2018-11-29,17:1:27
21.0,9.0,USTH-PUBLICT6,57,273.0,2018-11-29,17:1:27
21.0,9.0,ICTLab Y 5GHz,52,273.0,2018-11-29,17:1:27
21.0,9.0,STD-312,50,273.0,2018-11-29,17:1:27
21.0,9.0,USTHSTUDENTO6,52,273.0,2018-11-29,17:1:27
21.0,9.0,USTH_WEO,39,273.0,2018-11-29,17:1:27
21.0,9.0,Q,33,273.0,2018-11-29,17:1:27
21.0,9.0,TP-LINK_8228,37,273.0,2018-11-29,17:1:27
21.0,9.0,TP-Link_6300,39,273.0,2018-11-29,17:1:27
21.0,9.0,124b2,26,273.0,2018-11-29,17:1:27
21.0,9.0,PVTUD_304,19,273.0,2018-11-29,17:1:27

21.0,9.0,USTH502-Guest2,99,359.0,2018-11-29,17:1:29
21.0,9.0,USTH502-Guest1,88,359.0,2018-11-29,17:1:29
21.0,9.0,ICTLab Y,83,359.0,2018-11-29,17:1:29
21.0,9.0,USTH HTQT,59,359.0,2018-11-29,17:1:29
21.0,9.0,ICTLab 506,57,359.0,2018-11-29,17:1:29
21.0,9.0,USTH-PUBLICT6,57,359.0,2018-11-29,17:1:29
21.0,9.0,ICTLab Y 5GHz,52,359.0,2018-11-29,17:1:29
21.0,9.0,STD-312,50,359.0,2018-11-29,17:1:29
21.0,9.0,USTHSTUDENTO6,52,359.0,2018-11-29,17:1:29
21.0,9.0,USTH_WEO,39,359.0,2018-11-29,17:1:29
21.0,9.0,Q,33,359.0,2018-11-29,17:1:29
21.0,9.0,TP-LINK_8228,37,359.0,2018-11-29,17:1:29
21.0,9.0,TP-Link_6300,39,359.0,2018-11-29,17:1:29
21.0,9.0,124b2,26,359.0,2018-11-29,17:1:29
21.0,9.0,PVTUD_304,19,359.0,2018-11-29,17:1:29

21.0,10.0,USTH502-Guest1,96,82.0,2018-11-29,17:1:42
